signal_strength,sinr,connected_users,bandwidth_mhz,packet_loss,jitter,mobility_speed,latency,throughput,qos_class
-78.4862881384384,13.541610729890264,426,40,2.0810902942267466,8.990560447084684,52.63788221231814,66.33242622871654,48.14240751774125,Poor
-80.88232442984398,4.9087146357500755,229,80,0.8405906419964793,15.34111262849183,4.650832266501896,72.79588589358164,131.2054238349606,Poor
-106.5438414323664,23.84428646249788,138,40,2.3747548263187412,4.529163895073497,59.94580022456055,55.266150244757874,87.81753637390953,Medium
-77.26924671914784,20.81046677344466,17,20,0.27611260371514235,18.054715490557964,91.7731490550107,40.51649748897805,48.45925048683448,Poor
-105.765054750192,6.623088383662812,110,80,4.7119172700113845,10.166252831454658,31.866911761489636,84.45642638860434,93.27952936728985,Poor
-100.47601811044393,2.471431368475281,425,80,0.3741060259748652,19.18208460133278,96.81282835785208,79.14758784955762,81.5045782383137,Poor
-75.21051569291855,20.414979062241393,389,20,2.192283576252891,24.443451586816664,30.216811926105777,81.87124839837527,26.58645445553223,Poor
-81.02202605716712,19.63533642843406,185,80,2.649406305442631,18.73774616230978,98.84956655409606,66.83779625084695,179.23430972536605,Medium
-69.04659537034932,8.19778580994628,116,40,4.926519161436428,9.5766793152556,10.232200993401289,75.99910163696985,46.68623810327149,Poor
-80.5432264619794,28.52590686751231,110,80,0.8301091182143039,8.416567344900711,103.94204506428355,35.47383244190708,199.35200340602603,Good
-85.9014837998717,4.5317367534270065,269,60,0.5721575930617928,10.495207803269992,59.902374111999656,75.76225124355986,87.23940873657986,Poor
-114.37951393031445,12.970044031278057,487,100,0.043530735312717894,5.773994883858641,35.58451075443144,69.81930145168064,139.4618360901273,Medium
-97.93705181643399,28.308477605027967,463,40,0.7778571843465115,6.253983674650582,31.813590049817854,66.09663611013487,79.92437446529534,Medium
-104.08785793909647,12.591819507783669,375,60,1.036364895338338,23.93004195510487,51.84126707164352,73.28594724080469,74.58520433162032,Poor
-105.36062139725499,19.155778429922567,255,20,3.1529047079154617,12.157244718715905,119.8859397724374,67.64089422143145,23.138978785969776,Poor
-61.619366714853264,11.927831938883829,284,40,1.0985339519570019,13.64386023654699,26.439287212509907,69.65021862081487,71.88144229446483,Medium
-96.41413651999437,8.2264560704601,41,100,0.10260407364662605,18.227434501437525,12.385997865479954,58.94037132569931,187.03554875542173,Medium
-66.4772066893732,29.51932943879485,146,100,4.1330917275124435,18.099951359394883,70.20422024623943,66.22079603395241,234.49481183526217,Medium
-82.13168244016423,12.28002018945129,21,20,1.8279785050198338,2.953929274135846,58.625095972830856,49.63605565079401,29.556403875009543,Poor
-72.3113217875011,26.822976110374032,404,20,1.7684834329036696,25.114682803792302,62.90355252759688,84.0059610374735,53.58958103276472,Poor
-89.84177441368847,6.898638176732586,311,40,1.512395145839633,6.142470043494243,80.03225010686604,70.57961068335933,23.918850327720307,Poor
-85.38576692241845,6.3931411207524995,384,80,4.876866385732105,21.969077445440398,32.057288384477914,84.55053467932302,96.66217401470759,Poor
-90.44893837086816,0.9340224865353408,25,20,0.8505770865464074,23.40745865571683,109.27979944606662,70.711316457656,-4.636423368106486,Poor
-108.28542073211733,19.55000476127655,138,80,4.491190319766176,21.732086488648097,52.280647934674846,80.74453793642805,130.62479878914812,Poor
-76.65287308430968,11.055790311712833,72,60,3.88401666069944,17.79035175007021,15.490343417095414,68.12815010922397,97.70433275623827,Medium
-103.15365825354866,25.930747495189113,118,100,0.3823997774965654,1.423660916157603,89.07585080807331,32.74778780928911,206.04761865321814,Good
-118.54104201411278,14.196297200746715,384,80,4.933645507504243,11.45088927853195,77.17252231414203,81.39121823269402,114.52794797903391,Poor
-81.27166224556993,29.045802837441652,30,100,1.3568298176950528,18.540343451514854,37.889208298084455,41.28653336700164,253.4155844947387,Medium
-109.37335923557706,5.565765471093634,167,80,0.4929146351120617,12.236087581753623,74.58224688408582,62.037298902270905,120.4930780459678,Medium
-63.57248493882514,26.058695038668322,278,60,4.146571170628797,26.04091695247158,26.383434764277226,82.41445665005674,113.53738783338342,Poor
-62.76428537984476,23.297905583752254,171,20,3.5333776683884994,9.955265985138846,53.38072312086354,68.64553603821285,46.43921242664222,Poor
-65.10813658677309,23.12765533932156,269,60,3.086094029389504,9.512508981301153,107.92950266007904,51.82975651332558,126.79482558502646,Medium
-97.79047798467334,25.343496843506628,421,20,0.7799043184946658,8.71393309968708,16.02410797928993,58.10229970106703,36.70373003392514,Poor
-119.07260300826795,22.830719728289967,111,20,2.3924805812798096,10.65064519986307,46.40357399849544,55.824288154275074,23.135065420688946,Poor
-64.30088624473647,18.786609648942463,232,100,3.9027801344360693,17.164743965111427,98.53709096644167,75.21054541109426,179.40128372139105,Poor
-94.30895110096114,3.937346330471627,68,60,1.5181196907192014,21.503443533905134,116.33890792874138,80.87471050534754,78.22691612829863,Poor
-62.00071085737983,0.9757853847375575,256,80,1.5584491425752072,20.214469614424768,54.47113637061551,72.34982744469778,97.02193211254638,Poor
-62.18280137464483,27.625435434470607,137,60,0.01570453024061058,24.42381677946291,60.83995441720169,38.963821845567495,180.67853634118342,Good
-68.8194326719584,18.49950943562214,292,100,0.8712170082268977,26.69150586942532,68.66063541405236,82.28037721319889,205.2000537910069,Poor
-102.33306647582486,23.89611872928529,334,20,4.377028125609171,24.666292227957186,111.8817769960453,86.12479054481517,14.115347877089755,Poor
-96.89413628388448,14.445670545376503,34,100,2.2087324581885355,1.5494166978562827,102.98481491724357,47.2061271501878,202.50724311179016,Medium
-68.93179970898859,3.519245668871834,140,40,4.9211724961721695,22.341620653007674,20.472134954597323,90.36642177203636,36.8562205288961,Poor
-100.98467969062334,3.7555737660765134,362,40,1.9785398178689628,7.043587634931617,52.410938141649,79.15629971587211,14.909733896504585,Poor
-109.83043519883445,20.56695861686914,205,80,3.575932273901206,4.854913238531497,55.680051383571154,58.52099751740166,143.09317806692806,Medium
-86.59192425249898,12.90917684698388,290,100,1.4095952145236457,19.51617475917493,94.6915333978508,74.18125356538711,170.85804668503542,Poor
-63.83071355035314,6.015741801010101,413,80,1.8190482057046675,10.272552666823152,72.34714591265224,82.0784531220874,104.98031187654915,Poor
-78.23821219950162,14.747836402243106,427,80,0.9536299379544733,2.6563977377428545,78.50645544348156,75.30338035325752,120.65215544507775,Poor
-85.7963297946381,1.9262681122540226,163,40,1.735311842496975,4.991262297552479,119.78398891987412,71.86137259989913,45.02700075740195,Poor
-114.16941037375389,17.459142057431965,391,80,2.7361876021032154,1.0269530892288707,8.995205216401567,75.94291962613788,116.5435918245661,Poor
-83.09956639804982,8.06980213305293,142,40,4.958864404896247,27.193485192996512,26.76117882404796,82.79719812987574,35.09726391258096,Poor
-60.596768993744206,23.926773019115643,236,20,3.3210085653589285,1.713921531395919,48.94751248458562,55.40637462003105,42.95409007004842,Poor
-111.59495908580855,9.310858767707213,198,100,0.9962297720415703,7.074217315775821,41.73388836586646,62.5994191147017,159.87893864249708,Medium
-88.9002208581758,13.656604472454037,485,80,0.22480720795775566,13.071620639949312,2.5974673616380306,63.7685759361675,153.99346327300043,Medium
-67.35761568432267,0.34861619724301907,486,40,0.631782406572553,11.340568452573754,11.013312776541099,90.39593127584382,4.8039112476849475,Poor
-75.55388293474773,2.173406633836766,274,60,2.8127760063652367,27.440050430470496,81.71439496842915,95.63146288127719,74.80074444120054,Poor
-78.17905554028391,11.774806692200544,381,80,3.825801644083832,2.1683794263017213,105.51893560350727,74.61543422121677,114.1657344685299,Poor
-77.85095496077344,14.398165041513705,495,20,4.702096036503734,15.854226522634496,61.70724135191731,92.22113896114419,-4.25698240734048,Poor
-98.4305309268147,18.000616443579112,443,20,0.07911585998410409,20.733904413206844,64.70292954163595,78.84903781843666,31.239860214053458,Poor
-102.3844893441304,8.749877361279097,143,60,2.613800707809349,28.019241236753896,30.61121193988553,76.241580069757,83.50950665119836,Poor
-71.43833067128918,20.849456583796275,220,40,2.354336781115884,18.990766311587908,92.14516363604537,73.50224502384948,81.08428201349085,Poor
-71.39319631924916,25.803671915676137,69,80,3.28027510987852,24.30890184434112,90.21535048407077,61.68420051508051,185.07145188711175,Medium
-67.97566088519378,23.395529666800496,437,40,2.79789427232671,3.4280231975151034,70.6038827061188,70.50474985801159,72.52256846822705,Poor
-65.20556684661173,1.1885647604507144,386,20,3.435195752912403,12.192245817170893,25.51971438136114,91.0583243032036,-11.928805652700433,Poor
-89.31945606834373,14.415208417734869,404,40,3.2904129237459516,11.844466899892957,11.642186188450733,91.28658102397691,23.904520435533456,Poor
-89.90902231876802,3.147905352545246,459,20,0.585058624289731,26.70235827721581,7.708629102855107,87.02659905863615,-43.87245556924805,Poor
-72.10228926199349,7.261350475875824,440,40,3.998589568093598,5.389763966634973,71.12352799714533,83.09169955543355,0.7096587103844101,Poor
-81.00216415333409,29.599877798014393,373,60,0.6161628785816242,5.404698997762278,99.004238297136,43.68741118590442,134.5386390040772,Medium
-77.88198736453779,4.274866287045397,373,100,3.4926531260456857,10.528186346688155,102.99965181371098,81.08666408208153,141.36936905707628,Poor
-72.25243983383393,14.966644603540683,466,60,2.0807268382030335,2.57951537363829,55.63464892121398,75.02089296999897,95.92951661011526,Poor
-66.59967949094602,18.544672029543573,222,60,2.5692536728829896,6.291283178922211,94.11255591680603,68.94599348746796,112.31284951377029,Medium
-99.72029058890786,21.073949116323117,225,100,4.516490071878553,28.99107951782632,113.62562356092283,86.88296100873553,182.46636547741505,Poor
-97.46502284160336,16.789460504607423,235,100,4.449418632367433,13.417334256148013,33.02041349856816,75.48128260645308,159.1722928644654,Poor
-114.36108360954786,0.2931254225755098,479,80,4.089281528275148,19.328557044250655,47.75524156569086,99.13454319773537,46.13301230846797,Poor
-85.30319154022956,9.793839247319756,140,80,2.5507419022816165,22.057226520994472,111.77747911160168,79.30004813410254,137.1052000045748,Poor
-117.84346357219547,15.531349301541344,85,60,3.6811990506691656,11.641880803208814,40.58771607807418,59.95602379776057,104.72750783348398,Medium
-92.0641189120524,2.6359949743450004,485,60,2.5644852775940468,5.269585157904992,109.66515483861555,79.34309606990489,34.69172272594237,Poor
-87.4413219175454,10.518807936275422,295,20,4.3480304123738875,6.990849470431644,117.72538347053589,77.07832326372784,7.589894188246703,Poor
-102.80752487230293,0.9960932637409969,483,20,2.0138791661644992,10.084727820837701,79.41728742893096,78.29824844380911,-37.18807250065959,Poor
-84.55000436585935,2.3573549146506223,286,80,4.851176722074384,19.445984190214546,98.02683474050019,88.52408751696598,102.03343790979173,Poor
-118.16998500365703,11.907698286047882,165,80,4.661613791144388,12.550135923582578,89.94546770653022,85.58534336166115,108.93765121000969,Poor
-117.75910867504713,3.9814726212918106,257,20,3.7080130972589274,1.1976262391037156,83.94411091386286,67.50117053708286,-19.052428636111607,Poor
-70.6439663604205,17.026225447846745,227,20,1.39707942088036,16.178808366956684,36.83172875774791,58.70176127688467,59.471119094727996,Poor
-98.38856151532423,20.683949074117972,199,40,0.658267943966292,27.72388836531512,6.851320548953246,65.8017989108247,79.35990756283255,Medium
-112.37636924088692,24.017600973272486,426,40,4.2735172504659875,24.550250719251693,41.166207902358074,86.98468312687224,50.1129785874519,Poor
-88.66540439671174,6.004507327344303,478,20,0.8265114306898064,24.931129766529303,80.0323182244688,88.68110921056002,-29.302381954164808,Poor
-73.80038681408335,5.024477467772092,172,40,4.271303944986679,24.056682510577804,12.303503787336165,78.48844281867792,18.99460699114126,Poor
-107.0507383501894,3.137035210032008,189,100,2.4538250335618024,10.388193942702285,1.430157957389051,78.26985436430215,127.87617170954827,Poor
-82.62657145085998,19.0929074863091,43,80,2.0327839190405212,23.190621178877368,16.763084712352637,59.02497751353897,162.50951296550778,Medium
-114.87915210037391,21.194271794607033,50,80,4.515953894172146,5.151679376524597,85.88831116929543,63.31682131544468,153.7987648626665,Medium
-116.89909672988354,0.9475843447692611,316,20,3.0192549127013897,20.073768271002653,116.73524419877327,87.94650185704776,-51.985155615366104,Poor
-88.11872210591112,28.086367387310695,440,60,2.883070035648589,19.60548843386484,117.96776395377846,79.69949983215409,121.83788868719337,Poor
-87.56189270339361,1.5591385095441723,347,20,2.793829723121988,1.7415241736023055,59.27749789682255,84.97749225177141,-29.428038656385347,Poor
-81.7542059101076,16.238890059032116,323,40,1.855847580097657,23.851133874137016,104.32227611908169,74.94336060629175,56.19450597382122,Poor
-76.4345199766403,21.27181558352749,84,60,3.9282155176456364,27.194195047758786,88.41917469018048,76.33359710771992,126.25419012600513,Poor
-61.44887523224792,26.129073712382567,450,40,1.263992220078865,8.755043075691123,60.12482843815241,56.13851667281121,86.20858601699109,Medium
-89.02197910192828,21.422607963972833,288,100,4.694474800206375,24.559331001398377,68.73126395461041,84.54979196597357,179.0392605173508,Poor
-100.62261162352524,24.051842492093755,185,40,4.469926025234804,3.389773183996498,16.46725759402453,66.37220987783596,66.66822295605499,Medium
-72.28882831387779,10.183505776284182,393,100,1.6874016283744908,18.399067889570915,112.51937527399105,83.72461364499088,162.59902475925713,Poor
-103.75006492427555,24.444753412395368,159,100,3.6473188491583186,15.083759094694038,42.23157248781321,75.57322364726902,194.87218136708591,Poor
-93.66171475766183,2.403445391540254,282,40,2.8661159722479574,16.831782465961,53.53791077486034,88.2957452633881,1.1944116509382887,Poor
-115.29261711946404,26.84449968181583,334,40,1.688246509996173,27.85995085464601,80.59922771974784,69.65299562974671,85.18950853616637,Medium
-118.47895539507255,16.42777128461209,117,100,4.9426082399772335,26.26814217015875,40.06829658318647,95.07034741633788,174.09160250877574,Poor
-62.2410951193245,24.51893309887481,148,60,0.12618672924132102,23.767426059952953,30.511099318671665,63.095303766570254,167.30641295912906,Medium
-69.84119276926765,13.569548535549004,359,100,1.2632301531064334,8.937255272672758,75.72592719242647,60.38882266586548,167.492043987366,Medium
-78.24154763437812,19.30733085589575,280,80,2.600370305555752,27.442740231896657,2.998089873821934,74.24471667519249,146.41424891904737,Poor
-95.46282333514381,15.792079828083397,356,100,2.6097650173928195,3.8277230814523824,86.48701344320146,63.09401182891462,169.96723911412582,Medium
-109.60234079574926,21.947685652659956,428,60,2.944665374727821,25.746547280204847,61.68280438518117,86.871244095472,88.01839499791843,Poor
-110.61377743973483,2.448899460917687,298,80,3.7583808601145963,10.516642098254625,72.69044766251213,88.19184352458642,86.17840294436436,Poor
-104.98542611012428,1.810562519716914,221,20,3.117389152596482,2.5593970381975177,75.82561910962622,76.67994418332815,-24.850099773042018,Poor
-87.04640011763277,7.413097020304393,390,20,3.001407302640185,20.4113525429817,63.246018779107644,81.71355107690967,-13.993351937430193,Poor
-77.12424463799627,4.78634040339565,281,60,0.26757231456521646,7.707117921162708,69.90405329288832,63.49574174733299,94.28813411520498,Medium
-80.38815739693612,26.15350699776605,427,100,1.8826514389464917,8.063562650074326,82.05458410678494,62.85586773900694,209.1727715843757,Medium
-103.20396618324344,6.57641962074133,75,40,1.16027869850578,9.875367820634374,90.3742616615609,50.9331338252705,48.185190011211965,Poor
-62.70808316020835,29.275957674573938,492,60,1.3268505580098773,2.8468582575729853,87.29428695433445,54.12029803989199,134.81503210362376,Medium
-75.7261849982539,10.106873753133206,433,80,2.7716873717017245,6.136687181749367,104.3539749278714,85.72910006235355,110.29306931982127,Poor
-86.73875684931596,5.463537470660978,257,80,0.9975265746480422,1.1490491999812487,22.73321198008833,55.503230772202315,105.50537526061561,Medium
-83.29675522593887,23.690955214274375,165,20,1.4697455050844876,13.916876112067817,48.1377563390157,62.19433359595833,39.54833415752492,Poor
-94.8239962543326,19.761233265026284,56,80,1.1854235425867006,3.4434059451211674,113.73552792173486,49.5988371825881,175.58454485772296,Medium
-105.13614062993055,14.945871493594169,432,60,4.742514716090974,20.79692554628177,47.59086892635957,91.7175234528634,76.74691402398608,Poor
-98.64163928092431,16.660906528128937,463,80,4.723328660855476,7.833062684557803,14.984409228710721,80.95336830327079,106.56827133471236,Poor
-74.52923337213785,21.576053348167914,210,60,3.0497077929802585,28.363650177020137,63.053415163461544,79.4516817280273,138.73886932107325,Poor
-119.13639068221465,6.853642239938962,157,40,4.622612343659499,26.266297194560924,13.13891670653546,85.30524281440132,15.468184397818813,Poor
-113.03564156958502,29.89001748170226,133,20,3.9290632273418655,9.393785954078039,24.342388647343824,51.339899342129655,34.63275986943334,Poor
-117.23984147869484,29.243794864403494,10,80,2.949739414009044,23.713248185043682,119.7982507885148,55.38385347402032,194.46924346898334,Medium
-117.5562718608618,19.509770590408106,465,60,0.03217605748397856,24.294102235279382,64.96351660753584,64.1255913433704,89.35304036707825,Medium
-68.67236495933957,5.986273527874354,256,100,3.8625814303970203,29.610330309317902,34.08700668485148,86.93866012380259,160.78475422310225,Poor
-77.78052843719857,20.40684727293874,352,20,3.5124417079423442,18.337359618524864,119.37299454886873,76.58213450137839,11.61084706490869,Poor
-91.54957025476048,2.1659522693752753,137,40,3.07626826641207,3.3770063046662036,115.98707022661718,72.16469582447739,27.657128995637784,Poor
-114.12995036093992,0.9195750661741819,200,60,3.8021215584123587,19.758279638865048,52.88868493011162,84.29575223752222,34.09152642664166,Poor
-90.50304749299006,7.73048665533641,76,40,2.5646108238738288,19.124412702905023,31.248373054549006,70.2730904731513,50.10123551506761,Poor
-91.59169375316606,13.878688702179488,13,40,3.5204163566066953,19.51216674519252,100.6079565710628,59.21993414562979,74.0233737679921,Medium
-109.60788780539909,26.048175162251415,451,80,4.675860433632467,9.907223795022134,85.87448603661429,82.01237752259583,140.18607820937117,Poor
-93.96890104572162,21.81507209298924,418,80,1.8790250792304315,25.930707967329656,82.43297220042125,80.215949867466,145.71620879482785,Poor
-96.08971593615759,22.28119563599943,312,60,3.540609174503127,28.824693305706944,107.1736489586967,83.6574950164039,91.96006359889739,Poor
-83.04899411686702,12.76480003344226,303,100,2.3784390900547936,7.3136628763663944,82.73005606455895,72.01273343684632,176.24604880882364,Poor
-81.89438094794137,10.378049776408888,152,60,3.371998259069908,3.556412585962689,34.0557531649859,65.66567954280035,99.67071003465658,Medium
-117.28175941367734,11.13116288953808,200,100,3.8144666777718204,6.641515961886038,83.26357942508787,68.58313377990703,140.97848127271874,Medium
-97.52324312241173,29.629486912081735,30,40,0.2272625021789798,24.796012038415846,36.697621354039676,51.710941649543166,117.38255883332562,Medium
-82.44840505714582,1.2032757423744744,236,20,3.2330022197433097,20.622694409775576,91.1086775588394,88.98968011072043,-13.67897231412234,Poor
-89.81182448519473,26.010944883673456,322,60,1.1337059220347228,19.445372927834672,74.36974253898792,62.60923168731728,128.59515962107622,Medium
-68.61060952870066,17.3602622571718,126,60,3.350162689037834,12.65200091817331,9.28938623817007,64.62556832353269,109.10459614079015,Medium
-80.47838210286329,13.158462575687714,446,100,2.3416509296690675,17.757011173831636,61.540243492217044,83.41991614736456,162.62132437276523,Poor
-110.22393437511423,21.757729812454095,311,40,3.867763709324436,9.928349632956655,41.196116303488914,69.68588771077756,50.57955326115022,Poor
-115.76587515597421,14.600068242741086,151,40,0.6170040760279821,14.838802303120877,39.42847592787531,60.95565513464321,63.93925559975347,Medium
-81.45484330762106,26.202697142449818,493,100,3.1316117582809753,23.99882782274902,72.27075628527086,78.33416768447653,186.79602860443268,Poor
-118.40932136750268,27.021055920337755,469,40,1.3923536446377616,29.456006326208403,38.678978936330985,73.70781909192519,65.94256279001792,Poor
-84.8534651235922,12.651627806203663,410,80,4.264909976652957,28.042178784104255,93.22724978458471,99.86418125766504,120.99292132448383,Poor
-63.586185514502546,8.304833917051548,48,20,4.641917528181537,28.082112342541215,8.494972321340931,83.25508491522478,-12.254806896804137,Poor
-85.47154932744726,17.770509857800867,402,60,4.981991468395277,12.66448831056626,79.24659028749905,89.53366531545228,87.60046004479975,Poor
-96.70980442760869,27.370900368500727,364,20,3.9800370121364166,14.594906534696937,97.10337643880895,74.48425733119227,43.86310205644156,Poor
-81.40270689345881,6.319865670169998,261,60,3.7686703521400227,21.463426494700464,80.7398027904516,85.33004786833327,60.455221080649785,Poor
-92.50482657050901,18.688997506904485,342,80,1.0775037943377552,27.74356591348724,59.66750340239949,78.75479512691187,155.69519646445258,Poor
-87.2629926410439,18.946806602775617,216,40,1.6800352949505437,5.117833521210455,114.03684164834175,61.931134152223684,66.66480660874832,Medium
-63.51211147340849,21.99339067245843,219,100,2.3284127088113977,9.823014050988677,35.99261877576763,61.77994591357719,204.8134284273186,Medium
-96.83384173195354,3.947030553817794,124,80,3.8669052389112486,5.038158493229176,2.3001465029973334,75.36463217318516,96.10135833820536,Poor
-62.328566170565146,21.474748940462657,234,20,4.574829325389843,18.748247368824202,51.8387245756129,75.08443705434918,47.411595362238536,Poor
-65.67896148263617,27.27097561996923,143,100,0.9456955001149231,9.882728909738589,3.96143230803927,50.99911115570382,221.92338789960027,Medium
-108.25253191264221,5.390493266107259,260,40,4.611837423350514,10.45712772286463,114.47241030316906,81.55149241187327,25.412752176768052,Poor
-115.83832194749007,7.126299747716329,228,80,3.47812326177029,3.056562825151398,25.19016548976618,73.44376235521666,96.3635684941626,Poor
-113.9533199173544,29.141852821249188,416,100,3.053853653425193,11.144085792420166,94.67124287386554,80.35032317357519,199.4440837712534,Poor
-118.90669046090701,5.429308581284693,452,80,0.9992063564096976,26.012398714645975,92.94864998092379,93.15646294099152,92.85629699108011,Poor
-114.3334223546443,25.631552801087373,100,80,0.27762516404575277,7.759111544834214,26.12746796195202,38.933080343737714,183.28548152324083,Good
-79.01959359501859,14.768335693441044,363,40,2.8423244925396993,21.160436520091903,74.54718365762008,80.4004737710133,43.438686564841596,Poor
-115.72868109238627,7.416932232095311,385,60,3.257578416644462,19.259222003219186,5.769476218374026,89.4715147967033,61.29515780538766,Poor
-100.86146218237432,26.122497038175343,55,100,1.0539072467734412,26.041053642704345,58.028950284464095,58.552597815093584,223.20485735049806,Medium
-69.30748134183273,13.359157650079965,47,40,2.782281029127282,4.836350481880109,1.7576552726984085,56.906130879598145,67.37058869066135,Medium
-118.60368385585045,15.444520617890706,151,80,4.282467013812868,29.350108850006254,110.53726562170101,79.6266886897513,134.1768560775029,Poor
-71.13189104466386,10.777001081992971,109,40,4.1753297272751,17.8962307351706,117.13032290394861,72.805594594182,55.73909438710656,Poor
-103.088713513596,17.78852554304782,337,60,4.636775902931486,29.868750418057616,26.67393199663023,92.83465512504291,95.56442746020961,Poor
-112.91011034270062,4.9057161775506835,199,100,1.8294290477844022,27.433927050109673,24.972724151564734,82.75886711786778,143.8592882420948,Poor
-78.19577007815096,11.73244609955282,44,60,1.5902478627545935,7.424000891280068,90.44642118745556,56.64671604086727,105.93903722666764,Medium
-82.26342919320696,29.082369670058625,156,20,3.747130029904043,2.6286982871960802,30.405527859520134,55.95016266353099,65.87352191361187,Medium
-67.35167918837682,7.744002981033827,39,100,2.155562025485025,8.413533720065484,107.4091870994214,73.90331783320637,177.9173555794516,Poor
-75.89573737176686,19.702099936238767,343,60,0.43774332013890305,16.299345820983177,68.87149633475786,57.23866782241482,112.90006314625799,Medium
-71.79114417690909,9.755701926740846,93,80,1.4140056533524987,5.97629464489051,42.09331476123745,60.11917795987288,154.35950177925514,Medium
-103.0779256457216,23.20419377059802,378,100,2.0929114276574454,5.856332591021666,99.9232495619304,63.29926204980798,205.99240458796848,Medium
-109.35362737321663,3.926209821550495,290,100,1.46258212738126,14.41521286604944,59.20880404960742,68.07712850296632,135.05964995927363,Medium
-74.9631149015485,29.09463135235634,433,40,1.661027854736608,1.9647711639113943,109.39594964501707,62.64139977005797,84.60609695990725,Medium
-71.58991564396416,13.613686241509178,353,80,1.4688795308719538,4.534754393435843,111.36170840752573,67.91476333859531,135.0861313135839,Medium
-60.5696914799596,7.081513900393919,279,20,0.20749583591539722,13.059978842830478,19.850418255409117,72.25578887742857,18.807198228580166,Poor
-95.24293938531441,2.20490241990038,163,60,3.1854735041222124,2.8307673670310276,0.2788087358316327,62.61241451200186,62.124959269738994,Medium
-97.67891485243301,5.092737152626222,111,40,2.9864621017673465,12.50589663721035,118.07171281708827,71.07370169352461,44.33665195278584,Poor
-73.41522235548018,15.59321845668053,224,60,3.266917492393403,14.746181712504907,108.73650433529752,66.71943767851116,109.80987734863947,Medium
-99.55178758481892,10.110095292938588,159,20,0.9615494801681373,14.086731808120318,6.653428284460969,74.38433866540896,1.9477287629484277,Poor
-64.15456046378611,24.866500976478285,441,20,1.4782727080624265,26.206070864689533,99.9641116729284,82.13689138507165,41.33313169720053,Poor
-68.4952348894193,12.926625709854179,92,100,3.0980796347246113,16.37181119650024,54.9365919071048,64.70644689213796,174.7230438004185,Medium
-94.2603583574989,7.461428177628897,119,20,2.998137842299607,14.571433411863257,31.075392602997027,64.49021771065158,11.616245434690976,Poor
-74.94773593251016,18.5143495981209,444,60,2.531651546771339,12.91056811635832,105.44958284123157,77.52279952195823,77.46682403478792,Poor
-74.72742755491906,21.203316506563375,396,80,1.7520662500509872,24.7110779708301,23.60006788683687,82.6054763860061,140.44532394124445,Poor
-113.81256786984405,5.011257237028496,435,80,4.564655023873449,26.95664151599516,113.67599993040803,96.19399533988798,66.76744478372885,Poor
-65.84682559922601,5.02857648864953,284,100,1.698851211494219,25.74403160671641,24.67457852392093,80.33449242479288,163.17191719983526,Poor
-89.68485765312857,1.1001428080062892,210,60,2.278095782186258,20.532850765810334,73.64198252744923,77.57734087333745,54.019472314779634,Poor
-70.4125520335355,22.092060451969214,293,60,3.3905691547710437,4.983490633091552,26.770360143476985,68.36180253022582,114.06602063149329,Medium
-100.79702393816329,19.914135828654153,477,20,2.7151071543338205,9.029229115268356,65.48023979623618,73.25043489237726,4.232783406301033,Poor
-66.26860629022798,14.238926272494417,182,60,1.734429881821928,2.3358288467773454,82.07701558981695,54.64197609014879,114.70501311586487,Medium
-96.64789927595021,25.325113469075912,336,40,2.1782239522825493,27.99389817471331,22.827351698416507,75.72180715936362,67.3399455827349,Poor
-119.3497409111821,24.170104588501594,215,20,3.9724040892675303,20.1631573610364,62.506293924081504,67.02633877734925,18.236626474213807,Poor
-65.67708141484418,17.560630931902566,72,40,1.390645777433062,22.644523645084004,56.28716932681428,53.74681123213118,110.50706833056364,Medium
-114.52279939283198,26.04813841539776,82,100,0.7112761988840771,10.035580447884639,8.52449056840095,49.97992618853877,226.24290546661018,Medium
-100.84118174457511,6.175236301103047,260,80,1.5658160091488855,25.52395214604293,98.19693812103635,89.50227004034112,117.16797787826314,Poor
-62.99628197695171,3.3575885819318363,133,100,4.247671077439507,8.528495227545877,40.281888077141005,77.82247240081057,153.57618288236944,Poor
-62.96357118374664,8.092488345509688,384,80,0.4449485742817333,1.0476689562610408,68.94986370622554,66.49994941844,124.74449120919434,Medium
-85.59372671260283,1.7126056826794456,130,100,4.9584803668622595,11.916033913100124,61.774108191976126,89.6101305433756,140.27923398963867,Poor
-82.08976726981204,15.935085840030961,284,60,2.705014494638313,17.55208294781313,61.59126054845307,75.34171515301638,106.00041497573783,Poor
-93.09326868130081,28.098170768848846,440,40,4.92422871983547,14.882440881000154,12.866687305018495,77.54069735124467,75.69681798176606,Poor
-102.40735369811613,1.1803062200552894,407,80,4.694982110429888,26.000208134721316,50.81784110991993,106.58252479386756,65.27747103057656,Poor
-100.28012727780504,3.663297420300804,129,20,2.264068571054584,4.056753292728841,54.284011104788426,72.38120683872523,-1.2087359427093194,Poor
-79.64889263537769,13.565970848503058,431,40,0.9924553730267455,17.06087977837804,88.03714084373382,76.8762690003132,24.733910737928152,Poor
-74.8575282337392,28.016250525837147,446,20,0.8244238828256922,15.876401144806316,100.80225983048382,60.95126323872971,63.2264909671385,Medium
-72.5052573764491,9.484683149302516,326,40,1.1999468193497875,9.160396482992727,65.39787337200215,70.65932854247754,43.10315283314095,Poor
-72.62291143232676,15.217044260651774,173,40,3.5506632028226863,24.844615264733307,10.413954487798858,81.35136377576146,70.54247665792815,Poor
